Molecule ChEMBL ID,SMILES,pIC50,Molecular_Weight,AlogP,TPSA,HBA,HBD,RO5_Violations,Rotatable_Bonds,QED,Aromatic_Rings,Heavy_Atoms,NP_Likeness
CHEMBL2165401,COc1cc2c(cc1OC)[C@H]1[C@@H](C)c3ccc(OC)c(OC)c3CN1CC2,4.7500000606477375,369.46,3.94,40.16,5.0,0.0,0.0,4.0,0.82,2.0,27.0,1.05
CHEMBL2172395,O=c1cc(-c2ccc(Oc3c(O)cc(O)c4c(=O)cc(-c5ccc(O)cc5)oc34)cc2)oc2cc(O)cc(O)c12,5.142667503568731,538.46,5.55,170.8,10.0,5.0,2.0,4.0,0.19,6.0,40.0,1.04
CHEMBL2172410,O=c1cc(-c2ccc(OCCOCCN(CCOCCOc3ccc(-c4cc(=O)c5ccc(F)cc5o4)cc3)Cc3ccc(F)c(F)c3)cc2)oc2ccccc12,4.0,777.79,8.64,100.58,9.0,0.0,2.0,18.0,0.08,7.0,57.0,-0.73
CHEMBL2172416,O=c1c(OCCOCCN(CCOCCOc2c(-c3ccccc3)oc3ccccc3c2=O)Cc2ccncc2)c(-c2ccccc2)oc2ccccc12,5.508638306165727,724.81,7.62,113.47,10.0,0.0,2.0,18.0,0.08,7.0,54.0,-0.38
CHEMBL217675,CC1=NN(c2ccccc2)C(=O)/C1=C(\C)c1cn([C@H]2C[C@H](O)[C@@H](CO)O2)c(=O)[nH]c1=O,5.522878745280337,426.43,0.37,137.22,8.0,3.0,0.0,4.0,0.6,2.0,31.0,-0.12
CHEMBL2177124,NCCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F,5.497328221551159,514.5,4.01,81.42,5.0,2.0,0.0,8.0,0.56,3.0,30.0,0.34
CHEMBL2178998,NCCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F,5.113168201577324,464.44,2.86,81.42,5.0,2.0,0.0,8.0,0.72,2.0,26.0,0.35
CHEMBL2178999,NCCCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F,5.145434585629745,478.47,3.25,81.42,5.0,2.0,0.0,9.0,0.67,2.0,27.0,0.37
CHEMBL2179000,NCCCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F,5.526950801564052,528.53,4.4,81.42,5.0,2.0,0.0,9.0,0.51,3.0,31.0,0.37
CHEMBL2179001,NCCCNCCCCNCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F,4.880100090776451,578.63,2.82,105.48,7.0,4.0,0.0,16.0,0.28,2.0,34.0,0.25
CHEMBL2179002,NCCCNCCCNCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F,4.83067216721065,564.61,2.43,105.48,7.0,4.0,0.0,15.0,0.31,2.0,33.0,0.26
CHEMBL2179003,NCCCNCCCCNCc1ccc(OC2=CC(=O)c3ccccc3C2=O)cc1.O=C(O)C(F)(F)F,4.833679794806269,521.54,2.84,93.45,6.0,3.0,0.0,12.0,0.47,2.0,30.0,0.3
CHEMBL2179004,NCCCNCCCCNCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F,5.134604826010246,628.69,3.97,105.48,7.0,4.0,1.0,16.0,0.21,3.0,38.0,0.25
CHEMBL2179005,NCCCNCCCNCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F,5.330851454883654,614.66,3.58,105.48,7.0,4.0,1.0,15.0,0.24,3.0,37.0,0.27
CHEMBL2179006,NCCCNCCCCNCc1ccc(OC2=CC(=O)c3cc4ccccc4cc3C2=O)cc1.O=C(O)C(F)(F)F,5.158467470808544,571.6,3.99,93.45,6.0,3.0,0.0,12.0,0.36,3.0,34.0,0.3
CHEMBL2179173,O=C(Nc1cc(Cl)cc(Cl)c1)c1cc(Cl)ccc1O,5.416801226031377,316.57,4.6,49.33,2.0,2.0,0.0,2.0,0.85,2.0,19.0,-1.36
CHEMBL218650,C[C@]1(COc2ccc(N3CCC(Oc4ccc(OC(F)(F)F)cc4)CC3)cc2)Cn2cc([N+](=O)[O-])nc2O1,9.372363747448349,534.49,4.97,101.12,9.0,0.0,1.0,8.0,0.3,3.0,38.0,-0.6
CHEMBL218974,C[C@]1(COc2ccc(OC(F)(F)F)cc2)Cn2cc([N+](=O)[O-])nc2O1,7.522878745280337,359.26,2.92,88.65,7.0,0.0,0.0,5.0,0.6,2.0,25.0,-0.51
CHEMBL219919,CC1(COc2ccccc2)Cn2cc([N+](=O)[O-])nc2O1,6.853871964321762,275.26,2.02,79.42,6.0,0.0,0.0,4.0,0.63,2.0,20.0,-0.31
CHEMBL221471,OC[C@@H](O)/C=N/Nc1nc(Nc2ccccc2)nc(Nc2ccccc2)n1,5.721246399047171,365.4,2.11,127.58,9.0,5.0,0.0,8.0,0.3,3.0,27.0,-0.58
CHEMBL221741,COc1ccc(C(=O)/C=C/c2cccc3ccccc23)cc1,3.6989700043360183,288.35,4.74,26.3,2.0,0.0,0.0,4.0,0.51,3.0,22.0,-0.39
CHEMBL222325,Oc1cccc(/C=N\c2cccc3c(/N=C/c4cccc(O)c4O)cccc23)c1O,5.055517327849831,398.42,5.16,105.64,6.0,4.0,1.0,4.0,0.28,4.0,30.0,-0.24
CHEMBL222559,CCC[C@@]1(CCc2ccccc2)CC(O)=C([C@H](CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,5.044050629839864,602.68,7.33,105.59,6.0,2.0,2.0,11.0,0.22,3.0,42.0,-0.52
CHEMBL222706,OC[C@H](O)/C=N/Nc1nc(Nc2ccccc2)nc(N2CCCCC2)n1,5.443697499232712,357.42,1.36,118.79,9.0,4.0,0.0,7.0,0.43,2.0,26.0,-1.13
CHEMBL222709,O=C(Nc1cccc(O)c1)c1cccc(S(=O)(=O)Nc2cccc(O)c2)c1,6.522878745280337,384.41,3.15,115.73,5.0,4.0,0.0,5.0,0.54,3.0,27.0,-1.39
CHEMBL222838,NCCC[C@](N)(C(=O)O)C(F)F,3.647817481888637,182.17,-0.23,89.34,3.0,3.0,0.0,5.0,0.55,0.0,12.0,0.78
CHEMBL222863,C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O,3.346787486224656,584.66,-1.51,206.6,12.0,8.0,3.0,4.0,0.14,0.0,41.0,3.21
CHEMBL223240,O=c1cc(-c2ccc(OCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOc3ccc(-c4cc(=O)c5c(O)cc(O)cc5o4)cc3)cc2)oc2cc(O)cc(O)c12,3.6989700043360183,962.99,5.66,242.87,19.0,4.0,3.0,34.0,0.04,6.0,69.0,0.22
CHEMBL2234210,CCOC(=O)C(=O)Nc1cc(Cc2ccc(CC)cc2)cc(NC(=O)Cc2ccc(Cc3cn(Cc4ccccc4)cn3)cc2)c1,4.3872161432802645,614.75,6.36,102.32,6.0,2.0,2.0,12.0,0.13,5.0,46.0,-0.98
CHEMBL2234255,CCc1ccc(Cc2cc(N)cc(N)c2)cc1,4.161150909262744,226.32,3.0,52.04,2.0,2.0,0.0,3.0,0.79,2.0,17.0,-0.36
CHEMBL225422,CCc1oc(=O)c(Cc2c(O)c(C)c(CC)oc2=O)c(O)c1C,4.826813731587726,320.34,2.34,100.88,6.0,2.0,0.0,4.0,0.9,2.0,23.0,0.8
CHEMBL226979,C=C(C(=O)OC)C(O)c1ccc(F)cc1,3.214670164989233,210.2,1.59,46.53,3.0,1.0,0.0,3.0,0.61,1.0,15.0,0.01
CHEMBL2270959,C=CCc1ccc(OCCCC)c(OC)c1,3.510139915583866,220.31,3.6,18.46,2.0,0.0,0.0,7.0,0.52,1.0,16.0,0.13
CHEMBL2270960,C=CCOc1ccc(CC=C)cc1OC,3.6241901220040864,204.27,2.99,18.46,2.0,0.0,0.0,6.0,0.66,1.0,15.0,0.15
CHEMBL2270961,C=CCc1ccc(OCCC)c(OC)c1,3.875919843120301,206.28,3.21,18.46,2.0,0.0,0.0,6.0,0.67,1.0,15.0,0.05
CHEMBL2270962,C=CCc1ccc(OCC)c(OC)c1,4.14466259553046,192.26,2.82,18.46,2.0,0.0,0.0,5.0,0.67,1.0,14.0,-0.01
CHEMBL227511,O=C1C=Cc2cccc3cccc1c23,4.6020599913279625,180.21,3.05,17.07,1.0,0.0,0.0,0.0,0.61,2.0,14.0,0.75
CHEMBL227875,O=[N+]([O-])c1cn2c(n1)OC[C@@H](OCc1ccc(OC(F)(F)F)cc1)C2,5.4089353929735005,359.26,2.67,88.65,7.0,0.0,0.0,5.0,0.6,2.0,25.0,-0.63
CHEMBL228368,Cc1ccc(NC(=N)Nc2ccc(-c3ccc(-c4ccc(NC(=N)Nc5ccc(C)cc5)cc4)s3)cc2)cc1,7.795880017344075,530.7,8.62,95.82,3.0,6.0,3.0,6.0,0.1,5.0,39.0,-0.38
CHEMBL228637,N=C(Nc1ccccc1)Nc1ccc(-c2ccc(-c3ccc(NC(=N)Nc4ccccc4)cc3)s2)cc1,7.455931955649724,502.65,8.0,95.82,3.0,6.0,3.0,6.0,0.1,5.0,37.0,-0.37
CHEMBL228840,C#CCCCC[C@H](C)C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(N)=O)C(C)C)C(C)C)C(C)C)C(C)C,5.0,605.87,3.23,124.33,5.0,1.0,1.0,17.0,0.2,0.0,43.0,0.37
CHEMBL231082,N=C(N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)N)cc3)s2)cc1,8.173925197299173,350.45,3.69,123.8,3.0,6.0,1.0,4.0,0.32,3.0,25.0,-0.44
CHEMBL231285,CC(C)NC(=N)Nc1ccc(-c2ccc(-c3ccc(NC(=N)NC(C)C)cc3)s2)cc1,7.958607314841775,434.61,5.77,95.82,3.0,6.0,2.0,6.0,0.22,3.0,31.0,-0.43
CHEMBL2313088,O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1cc(Cl)ccc1O,5.3979400086720375,350.12,4.97,49.33,2.0,2.0,0.0,2.0,0.8,2.0,22.0,-1.66
CHEMBL2313089,O=C(Nc1ccc(Br)c(C(F)(F)F)c1)c1cc(Cl)ccc1O,5.455931955649724,394.57,5.08,49.33,2.0,2.0,1.0,2.0,0.75,2.0,22.0,-1.57
CHEMBL2313091,O=C(Nc1ccc(F)c(Cl)c1)c1cc(Cl)ccc1O,5.539102157243452,300.12,4.09,49.33,2.0,2.0,0.0,2.0,0.88,2.0,19.0,-1.98
CHEMBL2313092,O=C(Nc1ccc(F)c(F)c1)c1cc(Cl)ccc1O,5.450996737974212,283.66,3.58,49.33,2.0,2.0,0.0,2.0,0.88,2.0,19.0,-2.01
CHEMBL2313758,COc1ccc(C(=O)/C=C/c2ccc(OCCCCCOc3ccc(C=O)cc3)cc2)cc1OC,4.546834607474143,474.55,6.04,71.06,6.0,0.0,1.0,14.0,0.12,3.0,35.0,-0.07
CHEMBL231385,N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)NC4CCCC4)cc3)s2)cc1)NC1CCCC1,8.823908740944319,486.69,6.84,95.82,3.0,6.0,2.0,6.0,0.17,3.0,35.0,-0.27
CHEMBL231386,N=C(Nc1ccc(-c2ccc(-c3ccc(NC(=N)NC4CCCCC4)cc3)s2)cc1)NC1CCCCC1,8.602059991327963,514.74,7.62,95.82,3.0,6.0,3.0,6.0,0.15,3.0,37.0,-0.27
CHEMBL2314228,COc1cc(CC(=O)NCCN2CCOCC2)ccc1O,3.6575773191777934,294.35,0.39,71.03,5.0,2.0,0.0,6.0,0.79,1.0,21.0,-1.08
CHEMBL2314229,COc1cc(CC(=O)NCCN(C)C)ccc1O,3.6020599913279625,252.31,0.62,61.8,4.0,2.0,0.0,6.0,0.78,1.0,18.0,-0.65
CHEMBL2314237,COc1cc(CC(=O)NCCCCNCCCNC(=O)Cc2ccc(O)c(OC)c2)ccc1O,3.823908740944319,473.57,1.89,129.15,7.0,5.0,0.0,15.0,0.25,2.0,34.0,-0.14
CHEMBL2314238,O=C(Cc1ccc(O)cc1)NCCCCNCCCNC(=O)Cc1ccc(O)cc1,3.769551078621726,413.52,1.88,110.69,5.0,5.0,0.0,13.0,0.32,2.0,30.0,-0.26
CHEMBL2314239,O=C(Cc1ccc(O)c(O)c1)NCCCCNCCCNC(=O)Cc1ccc(O)c(O)c1,3.795880017344075,445.52,1.29,151.15,7.0,7.0,1.0,13.0,0.18,2.0,32.0,-0.1
CHEMBL2314240,COc1cc(CC(=O)NCCCNCCNC(=O)Cc2ccc(O)c(OC)c2)ccc1O,3.795880017344075,445.52,1.11,129.15,7.0,5.0,0.0,13.0,0.29,2.0,32.0,-0.16
CHEMBL2314241,O=C(Cc1cccc(O)c1)NCCCNCCNC(=O)Cc1cccc(O)c1,3.7447274948966935,385.46,1.1,110.69,5.0,5.0,0.0,11.0,0.37,2.0,28.0,-0.31
CHEMBL2314242,O=C(Cc1ccc(O)c(O)c1)NCCCNCCNC(=O)Cc1ccc(O)c(O)c1,3.769551078621726,417.46,0.51,151.15,7.0,7.0,1.0,11.0,0.21,2.0,30.0,-0.13
CHEMBL2314243,COc1cc(CC(=O)NCCCNCCCCNCCCNC(=O)Cc2ccc(O)c(OC)c2)ccc1O,3.920818753952375,530.67,1.87,141.18,8.0,6.0,2.0,19.0,0.15,2.0,38.0,-0.12
CHEMBL2322213,Cn1c2nc3ccccc3c-2c(NCCCN2C(=O)c3ccccc3SC2c2ccc(Cl)cc2)c2ccccc21,5.012134097671709,563.13,8.23,50.16,5.0,1.0,2.0,6.0,0.21,4.0,40.0,-0.89
CHEMBL2322216,Cn1c2nc3ccccc3c-2c(NCCCNC(=S)Nc2ccccc2)c2ccccc21,4.10191436043192,439.59,5.62,53.91,4.0,3.0,1.0,6.0,0.24,3.0,32.0,-1.15
CHEMBL2322218,Cn1c2nc3ccccc3c-2c(NCCCNC(=O)Nc2ccccc2)c2ccccc21,4.010915214258734,423.52,5.46,70.98,4.0,3.0,1.0,6.0,0.32,3.0,32.0,-1.08
CHEMBL2322505,Cn1c2nc3ccccc3c-2c(NCCCNS(=O)(=O)c2ccccc2)c2ccccc21,4.236302527967447,444.56,4.61,76.02,5.0,2.0,0.0,7.0,0.36,3.0,32.0,-1.02
CHEMBL2322509,CN(C)c1ccc(C2SCC(=O)N2CCCNc2c3c4ccccc4nc-3n(C)c3ccccc23)cc1,4.584234675418852,509.68,5.97,53.4,6.0,1.0,2.0,7.0,0.27,3.0,37.0,-0.97
CHEMBL2322510,Cn1c2nc3ccccc3c-2c(NCCCN2C(=O)CCSC2c2ccc(Cl)cc2)c2ccccc21,4.887730231582729,515.08,6.95,50.16,5.0,1.0,2.0,6.0,0.25,3.0,36.0,-0.89
CHEMBL2331603,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cccnc3)c2O)O1,5.267606240177031,375.47,5.59,59.42,4.0,1.0,1.0,6.0,0.41,2.0,28.0,1.98
CHEMBL2333091,C=CCCCCCC(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@H](C(=O)N(C)[C@@H](C)C(=O)N(C)[C@@H](Cc1ccccc1)C(=O)N(C)C)C(C)C)C(C)C)C(C)C,5.568636235841012,755.06,4.58,121.86,6.0,0.0,1.0,21.0,0.13,1.0,54.0,0.34
CHEMBL2335724,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(OCCN4CCCCC4)cc3)c2OCCN2CCCCC2)O1,5.200659450546418,612.85,8.22,51.24,6.0,0.0,2.0,14.0,0.12,2.0,45.0,0.94
CHEMBL2335735,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccccn3)c2O)O1,5.698970004336019,307.35,3.87,59.42,4.0,1.0,0.0,3.0,0.69,2.0,23.0,1.13
CHEMBL2336132,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cccnc3)c2O)O1,4.653647025549361,307.35,3.87,59.42,4.0,1.0,0.0,3.0,0.69,2.0,23.0,1.35
CHEMBL2336134,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cccnc3)c2OCCN2CCCCC2)O1,5.769551078621726,486.66,6.75,51.66,5.0,0.0,1.0,10.0,0.21,2.0,36.0,1.03
CHEMBL2336136,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cc4ccccc4nc3Cl)c2O)O1,4.91721462968355,391.85,5.67,59.42,4.0,1.0,1.0,3.0,0.35,3.0,28.0,0.93
CHEMBL2336137,Cc1ccc2nc(Cl)c(/C=C/C(=O)c3ccc4c(c3O)C=CC(C)(C)O4)cc2c1,5.275724130399211,405.88,5.98,59.42,4.0,1.0,1.0,3.0,0.33,3.0,29.0,0.8
CHEMBL2336144,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(F)c(F)c3)c2O)O1,4.769551078621726,342.34,4.75,46.53,3.0,1.0,0.0,3.0,0.65,2.0,25.0,1.02
CHEMBL2336145,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(Cl)cc3Cl)c2O)O1,5.013228265733755,375.25,5.78,46.53,3.0,1.0,1.0,3.0,0.55,2.0,25.0,1.0
CHEMBL2336147,CCOc1cc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)ccc1F,4.91721462968355,368.4,5.01,55.76,4.0,1.0,1.0,5.0,0.6,2.0,27.0,0.92
CHEMBL2336148,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(C#N)cc3)c2O)O1,5.086186147616283,331.37,4.34,70.32,4.0,1.0,0.0,3.0,0.67,2.0,25.0,1.15
CHEMBL2336149,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc([N+](=O)[O-])cc3)c2O)O1,5.2839966563652006,351.36,4.38,89.67,5.0,1.0,0.0,4.0,0.38,2.0,26.0,1.09
CHEMBL2336150,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cc(C=O)ccc3O)c2O)O1,4.698970004336019,350.37,3.99,83.83,5.0,2.0,0.0,4.0,0.49,2.0,26.0,1.73
CHEMBL2336151,CC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(OCCN4CCCCC4)cc3)c2OCCN2CCCCC2)O1,5.552841968657781,544.74,6.5,51.24,6.0,0.0,2.0,11.0,0.24,2.0,40.0,0.44
CHEMBL2336157,CC(C)=CCCC1(C)C=Cc2c(ccc(/C=C/C(=O)c3ccc(C)c(C)c3)c2O)O1,4.698970004336019,402.53,6.82,46.53,3.0,1.0,1.0,6.0,0.33,2.0,30.0,1.74
CHEMBL2336169,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3cc(C=O)ccc3O)c2O)O1,4.97061622231479,418.49,5.72,83.83,5.0,2.0,1.0,7.0,0.26,2.0,31.0,2.24
CHEMBL2336170,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc(O)c(C=O)c3)c2O)O1,4.698970004336019,418.49,5.72,83.83,5.0,2.0,1.0,7.0,0.26,2.0,31.0,2.29
CHEMBL2336172,CC(C)=CCCC1(C)C=Cc2c(ccc(C(=O)/C=C/c3ccc4oc(C(=O)c5ccccc5)cc4c3)c2O)O1,4.698970004336019,518.61,8.18,76.74,5.0,1.0,2.0,8.0,0.14,4.0,39.0,1.47
CHEMBL2336173,COc1ccc(C(=O)c2cc3cc(/C=C/C(=O)c4ccc5c(c4O)C=CC(C)(CCC=C(C)C)O5)ccc3o2)cc1,4.698970004336019,548.64,8.18,85.97,6.0,1.0,2.0,9.0,0.13,4.0,41.0,1.38
CHEMBL2336634,CCOc1ccc(/C=C/C(=O)c2ccc3c(c2O)C=CC(C)(C)O3)cc1,5.292429823902063,350.41,4.87,55.76,4.0,1.0,0.0,5.0,0.62,2.0,26.0,1.24
CHEMBL2337082,CC1=C(/C=C/C2=NN(c3ccccc3)C(c3ccc(Cl)cc3)C2)C(C)(C)CCC1,4.698970004336019,404.99,7.73,15.6,2.0,0.0,1.0,4.0,0.51,2.0,29.0,-0.09
CHEMBL2337083,CC1=C(/C=C/C2=NN(c3ccccc3)C(c3cccc(Cl)c3)C2)C(C)(C)CCC1,4.3979400086720375,404.99,7.73,15.6,2.0,0.0,1.0,4.0,0.51,2.0,29.0,-0.11
CHEMBL2337084,CC1=C(/C=C/C2=NN(c3ccccc3)C(c3ccc(F)cc3)C2)C(C)(C)CCC1,4.3979400086720375,388.53,7.22,15.6,2.0,0.0,1.0,4.0,0.54,2.0,29.0,-0.16
CHEMBL2337085,CC1=C(/C=C/C2=NN(c3ccccc3)C(c3ccc(OCc4ccccc4)cc3)C2)C(C)(C)CCC1,4.3979400086720375,476.66,8.66,24.83,3.0,0.0,1.0,7.0,0.34,3.0,36.0,-0.06
CHEMBL2337086,CC1=CCCC(C)(C)C1/C=C/C1=NN(c2ccccc2)C(c2ccccc2[N+](=O)[O-])C1,4.698970004336019,415.54,6.84,58.74,4.0,0.0,1.0,5.0,0.31,2.0,31.0,0.19
CHEMBL2337087,CC1=CCCC(C)(C)C1/C=C/C1=NN(c2ccccc2)C(c2ccc([N+](=O)[O-])cc2)C1,4.3979400086720375,415.54,6.84,58.74,4.0,0.0,1.0,5.0,0.31,2.0,31.0,0.05
CHEMBL2337088,CC1=CCCC(C)(C)C1/C=C/C1=NN(c2ccccc2)C(c2ccc(F)cc2)C1,4.3979400086720375,388.53,7.07,15.6,2.0,0.0,1.0,4.0,0.51,2.0,29.0,0.13
CHEMBL2337089,COc1ccc(C2CC(/C=C/C3C(C)=CCCC3(C)C)=NN2c2ccccc2)cc1OC,4.698970004336019,430.59,6.95,34.06,4.0,0.0,1.0,6.0,0.47,2.0,32.0,0.47
CHEMBL2337090,COc1cc(C2CC(/C=C/C3C(C)=CCCC3(C)C)=NN2c2ccccc2)cc(OC)c1OC,4.698970004336019,460.62,6.96,43.29,5.0,0.0,1.0,7.0,0.42,2.0,34.0,0.55
CHEMBL2337091,CC1=CCCC(C)(C)C1/C=C/c1cc(-c2ccccc2[N+](=O)[O-])n(-c2ccccc2)n1,4.3979400086720375,413.52,6.84,60.96,4.0,0.0,1.0,5.0,0.26,3.0,31.0,0.21
CHEMBL2337092,CC1=CCCC(C)(C)C1/C=C/c1cc(-c2ccc([N+](=O)[O-])cc2)n(-c2ccccc2)n1,4.3979400086720375,413.52,6.84,60.96,4.0,0.0,1.0,5.0,0.26,3.0,31.0,0.15
CHEMBL2337093,CC1=CCCC(C)(C)C1/C=C/c1cc(-c2ccc(F)cc2)n(-c2ccccc2)n1,4.3979400086720375,386.51,7.07,17.82,2.0,0.0,1.0,4.0,0.44,3.0,29.0,0.24
CHEMBL2337094,COc1ccc(-c2cc(/C=C/C3C(C)=CCCC3(C)C)nn2-c2ccccc2)cc1OC,4.698970004336019,428.58,6.95,36.28,4.0,0.0,1.0,6.0,0.4,3.0,32.0,0.5
CHEMBL2337095,COc1cc(-c2cc(/C=C/C3C(C)=CCCC3(C)C)nn2-c2ccccc2)cc(OC)c1OC,4.3979400086720375,458.6,6.96,45.51,5.0,0.0,1.0,7.0,0.36,3.0,34.0,0.61
CHEMBL2337096,CC1=C(/C=C/C2=NN(c3ccccc3)C(c3ccccc3[N+](=O)[O-])C2)C(C)(C)CCC1,4.698970004336019,415.54,6.99,58.74,4.0,0.0,1.0,5.0,0.39,2.0,31.0,-0.08
CHEMBL2337097,CC1=C(/C=C/C2=NN(c3ccccc3)C(c3ccc([N+](=O)[O-])cc3)C2)C(C)(C)CCC1,4.3979400086720375,415.54,6.99,58.74,4.0,0.0,1.0,5.0,0.39,2.0,31.0,-0.23
CHEMBL2337098,CC1=C(/C=C/C2=NN(c3ccccc3)C(c3cccc([N+](=O)[O-])c3)C2)C(C)(C)CCC1,4.770830297460899,415.54,6.99,58.74,4.0,0.0,1.0,5.0,0.39,2.0,31.0,-0.26
CHEMBL2337099,COc1ccc(C2CC(/C=C/C3=C(C)CCCC3(C)C)=NN2c2ccccc2)cc1OC,5.125518182300533,430.59,7.09,34.06,4.0,0.0,1.0,6.0,0.49,2.0,32.0,0.2
CHEMBL2337100,COc1cc(C2CC(/C=C/C3=C(C)CCCC3(C)C)=NN2c2ccccc2)cc(OC)c1OC,4.698970004336019,460.62,7.1,43.29,5.0,0.0,1.0,7.0,0.44,2.0,34.0,0.3
CHEMBL2337101,CC1=C(/C=C/C2=NN(c3ccccc3)C(c3ccccc3Cl)C2)C(C)(C)CCC1,4.698970004336019,404.99,7.73,15.6,2.0,0.0,1.0,4.0,0.51,2.0,29.0,-0.02
CHEMBL2347233,COc1ccc2c(c1OC)C(C)(C)N1CCc3cc4c(cc3C1C2)OCO4,5.136677139879544,367.45,3.82,40.16,5.0,0.0,0.0,2.0,0.81,2.0,27.0,1.14
CHEMBL2347234,CCC1(CC)c2c(ccc(OC)c2OC)CC2c3cc4c(cc3CCN21)OCO4,5.050609993355087,395.5,4.6,40.16,5.0,0.0,0.0,4.0,0.76,2.0,29.0,1.17
CHEMBL2349189,CC[C@H](CO)Nc1nc(NCc2cccc(OC)c2O)c2ncn(C(C)C)c2n1,4.018181392829336,400.48,2.92,117.35,9.0,4.0,0.0,9.0,0.43,3.0,29.0,-0.54
CHEMBL235195,CC(C)C1=CC2=CC(=O)[C@H]3C(C)(C)CCC[C@]3(C)C2=C(O)C1=O,5.795880017344075,314.43,4.31,54.37,3.0,1.0,0.0,1.0,0.78,0.0,23.0,2.73
CHEMBL235447,COC(=O)N1[C@@H]2C=C[C@@](OC)(C(=O)c3c2cc(OC)c(OC)c3OC)N1C(=O)OC,4.1487416512809245,422.39,1.91,113.07,9.0,0.0,0.0,4.0,0.67,1.0,30.0,0.57
CHEMBL235448,CCOc1c(OC)c(OC)cc2c1C(=O)[C@]1(OC)C=C[C@H]2N(C(=O)OC)N1C(=O)OC,4.162411561764489,436.42,2.3,113.07,9.0,0.0,0.0,5.0,0.64,1.0,31.0,0.43
CHEMBL235561,COc1cc2c(c(OCc3ccc(F)cc3)c1OC)C(=O)[C@]1(OC)C=C[C@H]2N(C(=O)OCC(C)C)N1C(=O)OCC(C)C,4.280668713016273,600.64,5.68,113.07,9.0,0.0,2.0,10.0,0.32,2.0,43.0,0.02
CHEMBL2355685,Cc1cc(C)n(-c2nc(NC(C)C)nc(NC(C)(C)C)n2)n1,5.350000194250999,303.41,2.7,80.55,7.0,2.0,0.0,4.0,0.9,2.0,22.0,-1.95
CHEMBL235664,COC(=O)N1[C@@H]2C=C[C@@](OC)(C(=O)c3c2cc(OC)c(OC)c3OCc2ccccc2)N1C(=O)OC,4.220403508742176,498.49,3.48,113.07,9.0,0.0,0.0,6.0,0.55,2.0,36.0,0.33
CHEMBL235665,CCOC(=O)N1[C@@H]2C=C[C@@](OC)(C(=O)c3c2cc(OC)c(OC)c3OCC)N1C(=O)OCC,4.189767482004916,464.47,3.08,113.07,9.0,0.0,0.0,7.0,0.56,1.0,33.0,0.29
CHEMBL2356808,O=C(NCCc1csc(-c2ccc(F)cc2)n1)c1ccco1,4.300000029139089,316.36,3.51,55.13,4.0,1.0,0.0,5.0,0.78,3.0,22.0,-2.43
CHEMBL2356920,NCc1csc(Nc2cc(Oc3ccccc3)ncn2)n1,4.4500000518726335,299.36,2.93,85.95,7.0,2.0,0.0,5.0,0.75,3.0,21.0,-1.94
