Molecular_Weight,AlogP,TPSA,HBA,HBD,RO5_Violations,Rotatable_Bonds,QED,Aromatic_Rings,Heavy_Atoms,NP_Likeness
338.32,3.22,99.29,6.0,1.0,0.0,6.0,0.55,3.0,25.0,-1.35
372.77,3.88,99.29,6.0,1.0,0.0,6.0,0.52,3.0,26.0,-1.45
356.31,3.36,99.29,6.0,1.0,0.0,6.0,0.54,3.0,26.0,-1.54
384.43,2.6,100.52,7.0,1.0,0.0,4.0,0.58,0.0,27.0,3.15
318.79,4.01,59.93,6.0,1.0,0.0,4.0,0.79,3.0,21.0,-2.33
380.4,3.37,89.91,6.0,2.0,0.0,6.0,0.68,3.0,28.0,-0.07
281.38,4.57,37.81,4.0,1.0,0.0,3.0,0.76,3.0,20.0,-2.21
283.36,3.96,47.04,5.0,1.0,0.0,4.0,0.79,3.0,20.0,-1.85
280.4,5.17,24.92,3.0,1.0,1.0,3.0,0.72,3.0,20.0,-2.09
268.39,4.79,24.92,3.0,1.0,0.0,3.0,0.86,2.0,19.0,-0.68
270.33,4.69,24.92,3.0,1.0,0.0,3.0,0.75,3.0,19.0,-2.22
283.36,3.96,47.04,5.0,1.0,0.0,4.0,0.79,3.0,20.0,-1.98
284.34,3.35,59.93,6.0,1.0,0.0,4.0,0.8,3.0,20.0,-1.85
296.4,4.01,41.05,5.0,1.0,0.0,4.0,0.79,3.0,21.0,-2.1
311.37,3.72,56.27,6.0,1.0,0.0,3.0,0.8,3.0,22.0,-1.9
338.44,3.79,50.28,6.0,1.0,0.0,4.0,0.78,3.0,24.0,-2.25
283.36,3.96,47.04,5.0,1.0,0.0,4.0,0.79,3.0,20.0,-2.05
295.41,4.87,37.81,4.0,1.0,0.0,3.0,0.75,3.0,21.0,-1.81
313.38,3.97,56.27,6.0,1.0,0.0,5.0,0.77,3.0,22.0,-1.71
284.34,3.35,59.93,6.0,1.0,0.0,4.0,0.8,3.0,20.0,-1.93
318.79,4.01,59.93,6.0,1.0,0.0,4.0,0.79,3.0,21.0,-1.94
318.79,4.01,59.93,6.0,1.0,0.0,4.0,0.79,3.0,21.0,-2.07
356.76,5.02,50.7,5.0,1.0,1.0,3.0,0.72,3.0,23.0,-2.42
332.82,4.4,59.93,6.0,1.0,0.0,5.0,0.75,3.0,22.0,-2.29
323.21,4.65,50.7,5.0,1.0,0.0,3.0,0.76,3.0,20.0,-2.13
353.23,4.66,59.93,6.0,1.0,0.0,4.0,0.74,3.0,22.0,-1.7
353.23,4.66,59.93,6.0,1.0,0.0,4.0,0.74,3.0,22.0,-1.79
391.2,5.67,50.7,5.0,1.0,1.0,3.0,0.63,3.0,24.0,-2.14
367.26,5.05,59.93,6.0,1.0,1.0,5.0,0.68,3.0,23.0,-2.01
289.75,3.39,63.59,6.0,1.0,0.0,3.0,0.8,3.0,19.0,-2.6
324.2,4.05,63.59,6.0,1.0,0.0,3.0,0.79,3.0,20.0,-2.23
289.75,3.39,63.59,6.0,1.0,0.0,3.0,0.8,3.0,19.0,-2.46
324.2,4.05,63.59,6.0,1.0,0.0,3.0,0.79,3.0,20.0,-2.11
289.75,3.39,63.59,6.0,1.0,0.0,3.0,0.8,3.0,19.0,-2.47
324.2,4.05,63.59,6.0,1.0,0.0,3.0,0.79,3.0,20.0,-2.15
277.74,3.12,55.63,6.0,1.0,0.0,3.0,0.8,3.0,18.0,-3.28
322.36,4.18,66.76,4.0,2.0,0.0,3.0,0.66,2.0,24.0,1.79
418.33,6.98,33.61,2.0,1.0,1.0,4.0,0.34,5.0,29.0,-0.92
350.77,1.19,97.4,7.0,0.0,0.0,4.0,0.61,2.0,24.0,-2.3
385.21,1.84,97.4,7.0,0.0,0.0,4.0,0.59,2.0,25.0,-2.33
384.32,1.55,97.4,7.0,0.0,0.0,4.0,0.59,2.0,27.0,-2.18
330.35,0.84,97.4,7.0,0.0,0.0,4.0,0.61,2.0,24.0,-2.18
346.35,0.54,106.63,8.0,0.0,0.0,5.0,0.57,2.0,25.0,-1.99
341.33,0.41,121.19,8.0,0.0,0.0,4.0,0.58,2.0,25.0,-2.28
317.31,-0.07,110.29,8.0,0.0,0.0,4.0,0.57,2.0,23.0,-2.6
318.3,-0.67,123.18,9.0,0.0,0.0,4.0,0.54,2.0,23.0,-2.37
317.31,-0.07,110.29,8.0,0.0,0.0,4.0,0.57,2.0,23.0,-1.74
398.35,1.55,97.4,7.0,0.0,0.0,5.0,0.56,2.0,28.0,-2.11
399.24,1.84,97.4,7.0,0.0,0.0,5.0,0.56,2.0,26.0,-2.29
440.89,2.77,97.4,7.0,0.0,0.0,6.0,0.43,3.0,31.0,-1.83
308.3,-0.73,114.47,7.0,0.0,0.0,4.0,0.53,1.0,22.0,-2.07
433.38,3.46,30.03,4.0,0.0,0.0,4.0,0.74,2.0,29.0,-1.46
502.27,4.77,30.03,4.0,0.0,1.0,4.0,0.6,2.0,31.0,-1.46
500.49,4.2,30.03,4.0,0.0,1.0,4.0,0.59,2.0,35.0,-1.31
392.55,2.77,30.03,4.0,0.0,0.0,4.0,0.8,2.0,29.0,-1.36
414.51,1.9,77.61,6.0,0.0,0.0,4.0,0.76,2.0,31.0,-1.42
339.44,4.15,38.77,3.0,0.0,0.0,5.0,0.82,2.0,25.0,-1.0
352.48,4.57,41.57,3.0,1.0,0.0,6.0,0.83,2.0,26.0,-1.45
339.44,4.29,38.77,3.0,0.0,0.0,5.0,0.82,2.0,25.0,-1.0
353.46,4.68,38.77,3.0,0.0,0.0,6.0,0.76,2.0,26.0,-1.11
352.48,4.71,41.57,3.0,1.0,0.0,6.0,0.82,2.0,26.0,-1.45
339.44,4.29,38.77,3.0,0.0,0.0,6.0,0.79,2.0,25.0,-1.08
339.44,3.69,38.77,3.0,0.0,0.0,6.0,0.81,2.0,25.0,-1.16
345.44,5.1,29.54,2.0,0.0,1.0,6.0,0.62,3.0,26.0,-1.26
361.44,4.94,38.77,3.0,0.0,0.0,7.0,0.6,3.0,27.0,-1.23
360.46,4.97,41.57,3.0,1.0,0.0,7.0,0.65,3.0,27.0,-1.56
355.48,4.92,38.77,3.0,0.0,0.0,8.0,0.67,2.0,26.0,-0.94
354.49,4.96,41.57,3.0,1.0,0.0,8.0,0.73,2.0,26.0,-1.28
333.37,3.66,46.32,5.0,0.0,0.0,3.0,0.57,4.0,25.0,-1.49
469.45,5.2,116.69,8.0,1.0,1.0,6.0,0.34,5.0,35.0,-1.11
352.58,6.81,26.3,3.0,0.0,1.0,14.0,0.25,0.0,24.0,0.45
182.23,2.68,17.82,2.0,0.0,0.0,0.0,0.52,1.0,14.0,-1.05
452.51,4.0,73.32,5.0,1.0,0.0,7.0,0.34,4.0,34.0,0.28
615.63,-8.86,347.32,19.0,13.0,3.0,9.0,0.11,0.0,42.0,1.16
295.42,3.81,66.4,3.0,2.0,0.0,10.0,0.48,0.0,21.0,0.6
412.68,7.17,46.53,4.0,1.0,1.0,18.0,0.24,0.0,28.0,0.55
460.7,2.45,118.2,4.0,4.0,0.0,6.0,0.32,2.0,23.0,-0.41
360.36,1.14,99.13,7.0,1.0,0.0,3.0,0.59,0.0,26.0,3.32
397.48,5.33,64.11,4.0,1.0,1.0,6.0,0.48,4.0,30.0,-1.57
280.29,3.15,80.95,5.0,1.0,0.0,4.0,0.59,3.0,21.0,-1.64
311.34,-0.51,113.42,6.0,3.0,0.0,6.0,0.65,1.0,22.0,0.39
271.11,2.21,46.53,3.0,1.0,0.0,3.0,0.68,1.0,15.0,0.34
235.29,3.24,37.81,3.0,1.0,0.0,3.0,0.76,3.0,18.0,-1.36
442.52,5.26,87.32,5.0,2.0,1.0,6.0,0.31,4.0,33.0,-0.31
492.54,5.28,96.55,6.0,2.0,1.0,5.0,0.32,5.0,37.0,-0.39
400.44,4.09,87.32,5.0,2.0,0.0,3.0,0.51,4.0,30.0,-0.28
466.47,5.41,87.32,5.0,2.0,1.0,3.0,0.35,5.0,35.0,-0.59
531.4,6.58,87.32,5.0,2.0,2.0,4.0,0.26,5.0,37.0,-0.63
482.93,5.93,87.32,5.0,2.0,1.0,3.0,0.31,5.0,35.0,-0.53
269.33,3.65,58.04,5.0,2.0,0.0,3.0,0.71,3.0,19.0,-1.74
347.42,3.88,73.91,3.0,2.0,0.0,3.0,0.75,3.0,26.0,-1.63
294.31,2.73,79.9,4.0,2.0,0.0,4.0,0.78,3.0,22.0,-1.66
334.38,3.61,79.9,4.0,2.0,0.0,5.0,0.75,3.0,25.0,-1.14
298.73,3.38,70.67,3.0,2.0,0.0,3.0,0.78,3.0,21.0,-1.99
366.4,2.96,77.15,4.0,2.0,0.0,3.0,0.75,3.0,27.0,-2.23
419.49,3.75,100.21,5.0,2.0,0.0,6.0,0.63,3.0,31.0,-1.84
488.6,3.32,139.11,9.0,3.0,0.0,1.0,0.48,3.0,33.0,1.19
531.06,5.24,94.3,3.0,3.0,2.0,8.0,0.29,4.0,38.0,-1.47
449.92,5.71,96.78,7.0,1.0,1.0,7.0,0.29,4.0,31.0,-1.8
561.08,5.24,103.53,4.0,3.0,2.0,9.0,0.26,4.0,40.0,-1.43
574.06,6.7,132.24,8.0,1.0,2.0,7.0,0.26,4.0,40.0,-1.15
602.12,7.18,121.24,9.0,0.0,2.0,8.0,0.2,4.0,42.0,-1.2
527.63,3.99,116.42,5.0,3.0,1.0,9.0,0.3,4.0,39.0,-1.39
566.66,3.46,131.22,7.0,3.0,1.0,12.0,0.31,3.0,41.0,-0.97
561.08,5.24,103.53,4.0,3.0,2.0,9.0,0.26,4.0,40.0,-1.43
617.19,6.66,103.53,4.0,3.0,2.0,11.0,0.18,4.0,44.0,-1.46
655.58,5.92,121.99,6.0,3.0,2.0,11.0,0.18,4.0,45.0,-1.17
565.5,5.89,94.3,3.0,3.0,2.0,8.0,0.25,4.0,39.0,-1.43
605.53,5.35,103.53,4.0,3.0,2.0,9.0,0.24,4.0,40.0,-1.36
616.72,4.62,131.22,7.0,3.0,1.0,12.0,0.21,4.0,45.0,-1.0
586.69,4.61,121.99,6.0,3.0,1.0,11.0,0.24,4.0,43.0,-1.01
332.77,5.06,98.85,5.0,0.0,1.0,4.0,0.34,2.0,22.0,-1.12
429.94,5.67,77.43,6.0,1.0,1.0,6.0,0.43,4.0,30.0,-1.69
568.12,3.76,106.77,5.0,3.0,1.0,10.0,0.32,3.0,40.0,-1.71
502.0,5.85,103.73,8.0,1.0,2.0,8.0,0.3,4.0,35.0,-1.49
561.08,5.24,103.53,4.0,3.0,2.0,9.0,0.26,4.0,40.0,-1.48
612.57,3.87,106.77,5.0,3.0,1.0,10.0,0.3,3.0,40.0,-1.65
484.98,3.03,114.53,4.0,4.0,0.0,8.0,0.39,3.0,34.0,-1.42
556.66,4.6,112.76,5.0,3.0,1.0,10.0,0.26,4.0,41.0,-1.23
532.04,4.63,107.19,4.0,3.0,1.0,8.0,0.31,4.0,38.0,-1.57
719.29,7.02,150.34,11.0,1.0,3.0,12.0,0.15,4.0,49.0,-1.19
599.95,6.54,94.3,3.0,3.0,2.0,8.0,0.21,4.0,40.0,-1.57
697.22,7.56,136.55,11.0,0.0,3.0,12.0,0.12,6.0,50.0,-0.9
602.12,7.18,121.24,9.0,0.0,2.0,8.0,0.2,4.0,42.0,-1.28
435.39,-0.21,166.78,11.0,1.0,1.0,7.0,0.26,1.0,31.0,0.38
566.52,5.74,159.8,10.0,4.0,2.0,5.0,0.2,6.0,42.0,1.02
118.14,1.33,17.3,2.0,0.0,0.0,0.0,0.51,2.0,9.0,-2.54
443.35,5.9,37.19,3.0,2.0,1.0,7.0,0.37,4.0,30.0,-1.42
334.33,1.63,108.52,7.0,1.0,0.0,8.0,0.45,2.0,24.0,-1.41
378.42,4.9,43.6,5.0,0.0,0.0,4.0,0.61,3.0,26.0,-2.27
441.44,-0.54,166.83,10.0,4.0,0.0,4.0,0.49,2.0,32.0,-0.29
370.34,3.22,92.31,7.0,0.0,0.0,5.0,0.51,3.0,27.0,-0.84
359.26,2.67,88.65,7.0,0.0,0.0,6.0,0.58,2.0,25.0,-0.95
406.32,3.71,92.31,7.0,0.0,0.0,5.0,0.47,3.0,29.0,-1.1
536.57,0.79,175.37,11.0,6.0,3.0,14.0,0.15,2.0,38.0,1.55
370.34,3.22,92.31,7.0,0.0,0.0,5.0,0.51,3.0,27.0,-0.96
422.32,3.59,101.54,8.0,0.0,0.0,6.0,0.44,3.0,30.0,-1.01
508.56,0.61,169.3,10.0,7.0,2.0,12.0,0.2,2.0,36.0,1.65
367.36,3.81,88.65,7.0,0.0,0.0,6.0,0.49,3.0,27.0,-0.31
345.23,2.53,88.65,7.0,0.0,0.0,5.0,0.61,2.0,24.0,-0.86
688.81,5.03,134.66,10.0,1.0,2.0,8.0,0.21,0.0,50.0,1.52
359.26,2.92,88.65,7.0,0.0,0.0,5.0,0.6,2.0,25.0,-0.51
345.23,2.53,88.65,7.0,0.0,0.0,5.0,0.61,2.0,24.0,-0.86
358.28,2.95,91.45,7.0,1.0,0.0,5.0,0.65,2.0,25.0,-0.88
372.3,2.98,82.66,7.0,0.0,0.0,5.0,0.59,2.0,26.0,-0.99
356.31,2.83,92.31,7.0,0.0,0.0,5.0,0.52,3.0,26.0,-1.17
420.35,4.1,92.31,7.0,0.0,0.0,5.0,0.46,3.0,30.0,-0.91
359.26,2.92,88.65,7.0,0.0,0.0,5.0,0.6,2.0,25.0,-0.51
360.39,2.96,73.43,6.0,0.0,0.0,4.0,0.62,2.0,26.0,-0.81
510.54,0.01,200.53,11.0,9.0,3.0,11.0,0.18,2.0,36.0,1.69
344.25,2.44,92.31,7.0,0.0,0.0,4.0,0.62,2.0,24.0,-1.12
538.55,0.19,206.6,12.0,8.0,3.0,13.0,0.13,2.0,38.0,1.59
361.38,1.9,76.67,7.0,0.0,0.0,4.0,0.61,2.0,26.0,-1.2
344.25,2.44,92.31,7.0,0.0,0.0,4.0,0.62,2.0,24.0,-0.75
405.39,2.04,102.97,8.0,0.0,0.0,4.0,0.57,2.0,29.0,-1.18
436.35,3.98,101.54,8.0,0.0,0.0,6.0,0.43,3.0,31.0,-0.87
422.32,3.59,101.54,8.0,0.0,0.0,6.0,0.44,3.0,30.0,-1.18
408.4,2.35,116.07,9.0,3.0,0.0,6.0,0.62,2.0,29.0,1.77
373.29,3.06,88.65,7.0,0.0,0.0,6.0,0.57,2.0,26.0,-0.63
309.71,2.67,79.42,6.0,0.0,0.0,4.0,0.64,2.0,21.0,-0.52
436.35,3.98,101.54,8.0,0.0,0.0,6.0,0.43,3.0,31.0,-0.73
345.23,2.53,88.65,7.0,0.0,0.0,5.0,0.61,2.0,24.0,-0.86
420.35,4.1,92.31,7.0,0.0,0.0,5.0,0.46,3.0,30.0,-0.81
293.25,2.16,79.42,6.0,0.0,0.0,4.0,0.64,2.0,21.0,-0.62
343.26,3.04,79.42,6.0,0.0,0.0,4.0,0.63,2.0,24.0,-0.6
352.25,3.59,37.38,2.0,0.0,0.0,2.0,0.83,2.0,20.0,-1.74
405.27,4.6,91.8,6.0,1.0,0.0,4.0,0.68,3.0,26.0,-1.74
434.45,6.54,26.3,3.0,0.0,1.0,8.0,0.3,3.0,30.0,-1.57
398.47,5.63,84.03,5.0,2.0,1.0,6.0,0.32,4.0,30.0,-1.1
369.42,5.45,71.14,4.0,2.0,1.0,5.0,0.36,4.0,28.0,-0.8
524.6,4.56,97.94,7.0,2.0,0.0,7.0,0.33,4.0,32.0,-1.56
399.45,5.02,96.92,6.0,2.0,1.0,6.0,0.35,4.0,30.0,-1.09
357.84,4.57,71.14,4.0,2.0,0.0,5.0,0.53,3.0,24.0,-1.27
413.55,6.7,58.0,4.0,2.0,1.0,6.0,0.27,4.0,30.0,-1.01
407.39,6.46,61.91,3.0,2.0,1.0,4.0,0.3,4.0,30.0,-1.02
494.57,5.63,84.03,5.0,2.0,1.0,6.0,0.32,4.0,30.0,-1.09
397.48,6.23,71.14,4.0,2.0,1.0,6.0,0.3,4.0,30.0,-0.87
493.59,6.23,71.14,4.0,2.0,1.0,6.0,0.3,4.0,30.0,-0.91
398.47,5.63,84.03,5.0,2.0,1.0,6.0,0.32,4.0,30.0,-0.99
340.16,4.68,69.44,4.0,0.0,0.0,5.0,0.45,2.0,22.0,-1.39
398.47,5.63,84.03,5.0,2.0,1.0,6.0,0.32,4.0,30.0,-0.9
427.5,6.24,80.37,5.0,2.0,1.0,7.0,0.27,4.0,32.0,-0.81
519.62,6.77,71.14,4.0,2.0,1.0,6.0,0.27,4.0,32.0,-0.57
427.5,6.24,80.37,5.0,2.0,1.0,7.0,0.27,4.0,32.0,-0.88
415.47,6.37,71.14,4.0,2.0,1.0,6.0,0.28,4.0,31.0,-1.15
383.45,5.84,71.14,4.0,2.0,1.0,6.0,0.32,4.0,29.0,-0.94
369.19,3.94,89.31,5.0,1.0,0.0,3.0,0.5,2.0,23.0,-0.8
326.4,3.92,41.99,3.0,1.0,0.0,5.0,0.77,3.0,23.0,-2.2
447.62,5.63,66.4,2.0,2.0,1.0,6.0,0.6,2.0,33.0,1.1
496.69,6.08,87.99,5.0,2.0,1.0,6.0,0.28,1.0,36.0,0.95
453.67,6.36,66.4,2.0,2.0,1.0,6.0,0.53,1.0,33.0,1.26
269.24,-0.81,119.31,8.0,3.0,0.0,1.0,0.58,2.0,19.0,0.96
292.26,-0.01,168.07,9.0,3.0,0.0,2.0,0.4,2.0,21.0,1.05
481.68,6.09,72.47,4.0,1.0,1.0,6.0,0.5,1.0,35.0,1.18
266.26,-1.37,145.33,9.0,4.0,0.0,1.0,0.49,2.0,19.0,0.94
447.62,5.63,66.4,2.0,2.0,1.0,6.0,0.6,2.0,33.0,1.1
477.65,5.43,75.63,4.0,2.0,1.0,6.0,0.54,2.0,35.0,1.18
301.42,3.16,45.23,3.0,1.0,0.0,4.0,0.94,2.0,21.0,-2.23
467.65,6.0,83.47,3.0,2.0,1.0,6.0,0.54,1.0,34.0,1.3
370.33,4.29,73.63,5.0,1.0,0.0,7.0,0.58,2.0,26.0,-1.29
416.29,3.12,91.61,7.0,1.0,0.0,5.0,0.6,2.0,26.0,-2.74
337.51,4.57,29.1,1.0,1.0,0.0,3.0,0.8,1.0,25.0,1.32
371.37,3.86,103.59,7.0,1.0,0.0,7.0,0.5,3.0,26.0,-1.87
415.4,2.83,91.61,7.0,1.0,0.0,5.0,0.6,2.0,28.0,-2.56
327.51,4.96,29.1,1.0,1.0,0.0,3.0,0.84,1.0,24.0,1.25
355.57,5.74,29.1,1.0,1.0,1.0,5.0,0.72,1.0,26.0,0.96
339.52,5.12,29.1,1.0,1.0,1.0,4.0,0.76,1.0,25.0,1.31
371.37,3.86,103.59,7.0,1.0,0.0,7.0,0.5,3.0,26.0,-1.91
377.43,1.82,100.84,8.0,1.0,0.0,6.0,0.61,2.0,26.0,-2.41
471.97,4.05,91.61,7.0,1.0,0.0,7.0,0.41,3.0,32.0,-2.18
361.43,2.12,91.61,7.0,1.0,0.0,5.0,0.65,2.0,25.0,-2.61
378.56,5.58,44.89,1.0,2.0,1.0,4.0,0.72,2.0,28.0,0.81
348.39,1.21,104.5,8.0,1.0,0.0,5.0,0.64,2.0,24.0,-3.03
389.58,6.25,29.1,1.0,1.0,1.0,4.0,0.66,2.0,29.0,0.74
383.53,4.58,66.4,2.0,2.0,0.0,5.0,0.73,1.0,28.0,1.23
443.59,3.39,93.45,7.0,1.0,0.0,9.0,0.51,3.0,27.0,-1.96
646.93,5.04,87.56,8.0,2.0,2.0,15.0,0.2,2.0,42.0,-0.35
359.91,5.21,38.67,5.0,0.0,1.0,5.0,0.46,3.0,23.0,-2.08
366.42,5.01,59.81,4.0,1.0,1.0,3.0,0.49,5.0,28.0,-1.53
379.22,4.19,67.77,4.0,1.0,0.0,2.0,0.57,4.0,24.0,-1.2
316.44,4.16,57.53,3.0,2.0,0.0,1.0,0.82,1.0,23.0,2.56
335.45,4.4,54.88,3.0,1.0,0.0,2.0,0.88,2.0,25.0,-1.19
346.34,2.73,105.45,7.0,3.0,0.0,6.0,0.42,2.0,25.0,0.81
829.92,12.64,111.31,8.0,0.0,2.0,8.0,0.14,11.0,64.0,-0.34
566.75,0.21,145.76,10.0,4.0,1.0,12.0,0.19,0.0,35.0,-0.44
318.13,3.24,68.02,4.0,1.0,0.0,2.0,0.79,3.0,19.0,-2.16
411.63,7.67,54.88,3.0,1.0,1.0,15.0,0.31,2.0,30.0,-0.83
724.9,9.64,123.44,8.0,6.0,3.0,5.0,0.1,6.0,54.0,0.86
494.73,2.6,87.56,8.0,2.0,0.0,13.0,0.29,0.0,30.0,-0.5
575.57,0.81,195.31,13.0,2.0,2.0,7.0,0.34,1.0,41.0,0.25
430.42,-0.76,180.66,10.0,4.0,0.0,3.0,0.48,1.0,31.0,0.06
526.93,1.04,180.66,10.0,4.0,1.0,4.0,0.45,2.0,37.0,-0.21
463.44,-0.97,183.17,11.0,4.0,1.0,5.0,0.4,1.0,33.0,0.05
510.48,0.52,180.66,10.0,4.0,1.0,4.0,0.46,2.0,37.0,-0.27
514.49,0.38,192.8,12.0,2.0,2.0,5.0,0.52,1.0,37.0,0.24
528.52,0.77,192.8,12.0,2.0,2.0,5.0,0.51,1.0,38.0,0.11
299.76,-0.28,95.06,6.0,2.0,0.0,7.0,0.67,2.0,19.0,-1.62
359.9,3.59,32.28,3.0,0.0,0.0,5.0,0.53,1.0,24.0,-1.04
653.91,3.82,124.33,5.0,1.0,1.0,18.0,0.19,1.0,47.0,0.4
520.63,2.91,136.91,9.0,2.0,1.0,12.0,0.41,2.0,37.0,-1.36
582.65,5.54,113.07,9.0,0.0,2.0,10.0,0.33,2.0,42.0,0.2
458.61,6.65,126.02,4.0,4.0,1.0,13.0,0.1,4.0,34.0,0.15
363.42,1.28,107.37,7.0,2.0,0.0,8.0,0.68,2.0,26.0,-1.54
544.53,4.4,113.07,9.0,0.0,1.0,8.0,0.45,2.0,39.0,-0.13
528.51,3.49,122.3,10.0,0.0,1.0,7.0,0.49,2.0,38.0,0.3
500.6,4.85,93.52,8.0,2.0,1.0,10.0,0.3,4.0,37.0,0.22
416.53,5.48,126.02,4.0,4.0,1.0,10.0,0.15,4.0,31.0,0.17
600.64,5.68,113.07,9.0,0.0,2.0,10.0,0.32,2.0,43.0,-0.1
617.1,6.19,113.07,9.0,0.0,2.0,10.0,0.29,2.0,43.0,0.07
612.68,5.55,122.3,10.0,0.0,2.0,11.0,0.3,2.0,44.0,0.18
267.37,3.21,57.01,5.0,0.0,0.0,10.0,0.48,1.0,19.0,-1.31
408.36,1.61,124.07,9.0,1.0,0.0,3.0,0.74,1.0,29.0,0.85
432.58,6.78,44.89,1.0,2.0,1.0,3.0,0.47,3.0,32.0,0.47
429.41,6.2,49.41,3.0,1.0,1.0,10.0,0.49,2.0,27.0,-1.39
486.88,-0.33,119.12,8.0,4.0,0.0,15.0,0.31,2.0,27.0,-1.17
280.36,3.54,66.76,4.0,2.0,0.0,9.0,0.41,1.0,20.0,0.69
410.54,4.64,96.99,5.0,1.0,0.0,10.0,0.62,2.0,29.0,-1.4
450.44,2.69,113.07,9.0,0.0,0.0,6.0,0.6,1.0,32.0,0.44
532.93,4.14,113.07,9.0,0.0,1.0,6.0,0.51,2.0,37.0,0.18
458.61,6.39,98.04,4.0,4.0,1.0,9.0,0.13,4.0,34.0,0.06
440.55,4.83,75.06,6.0,2.0,0.0,8.0,0.38,4.0,33.0,0.07
416.52,5.42,98.04,4.0,4.0,1.0,6.0,0.25,4.0,31.0,-0.07
420.51,4.93,70.69,5.0,1.0,0.0,4.0,0.65,3.0,31.0,-1.21
336.47,5.1,66.76,4.0,2.0,1.0,13.0,0.3,1.0,24.0,0.57
335.41,3.7,50.38,4.0,1.0,0.0,5.0,0.77,3.0,25.0,-1.57
364.53,5.88,66.76,4.0,2.0,1.0,15.0,0.23,1.0,26.0,0.53
324.38,4.05,52.6,4.0,0.0,0.0,6.0,0.59,2.0,24.0,-0.27
360.42,3.92,126.02,4.0,4.0,0.0,6.0,0.31,4.0,27.0,0.15
374.44,4.31,126.02,4.0,4.0,0.0,7.0,0.22,4.0,28.0,0.15
346.39,3.53,126.02,4.0,4.0,0.0,5.0,0.33,4.0,26.0,0.19
285.74,-0.68,95.06,6.0,2.0,0.0,6.0,0.66,2.0,18.0,-1.72
264.36,3.84,46.53,3.0,1.0,0.0,9.0,0.54,1.0,19.0,0.46
361.44,5.14,69.44,6.0,0.0,1.0,7.0,0.29,2.0,24.0,-0.59
236.31,3.06,46.53,3.0,1.0,0.0,7.0,0.58,1.0,17.0,0.45
395.84,4.11,73.22,5.0,1.0,0.0,5.0,0.71,3.0,26.0,-2.0
349.39,0.89,107.37,7.0,2.0,0.0,7.0,0.72,2.0,25.0,-1.6
193.16,-0.06,77.24,5.0,1.0,0.0,3.0,0.74,2.0,14.0,-1.57
523.74,7.4,58.59,4.0,0.0,2.0,15.0,0.1,0.0,36.0,0.56
378.5,4.21,95.82,3.0,6.0,1.0,4.0,0.3,3.0,27.0,-0.11
393.32,-0.31,107.09,7.0,3.0,0.0,11.0,0.49,2.0,23.0,-1.35
677.84,4.54,166.45,11.0,2.0,2.0,16.0,0.19,2.0,48.0,-1.04
444.58,6.0,98.04,4.0,4.0,1.0,8.0,0.2,4.0,33.0,0.03
412.49,4.05,75.06,6.0,2.0,0.0,6.0,0.5,4.0,31.0,0.04
412.49,4.05,75.06,6.0,2.0,0.0,6.0,0.5,4.0,31.0,0.08
534.61,4.75,113.07,9.0,0.0,1.0,10.0,0.39,1.0,38.0,0.28
548.63,5.14,113.07,9.0,0.0,2.0,11.0,0.27,1.0,39.0,0.3
412.7,7.8,20.23,1.0,1.0,1.0,5.0,0.46,0.0,30.0,2.8
342.52,6.84,40.46,2.0,2.0,1.0,13.0,0.3,1.0,25.0,1.33
458.11,5.71,43.37,3.0,0.0,1.0,2.0,0.49,3.0,25.0,0.46
217.23,1.11,57.01,5.0,0.0,0.0,3.0,0.72,2.0,16.0,-1.95
455.77,9.09,12.47,2.0,0.0,1.0,18.0,0.16,1.0,33.0,0.43
381.65,8.05,3.01,1.0,0.0,1.0,14.0,0.18,1.0,28.0,0.41
448.82,9.09,24.06,2.0,2.0,1.0,22.0,0.13,0.0,32.0,0.54
203.2,1.02,68.01,4.0,1.0,0.0,3.0,0.81,2.0,15.0,-1.84
388.33,3.36,92.31,7.0,0.0,0.0,5.0,0.49,3.0,28.0,-1.29
360.41,2.64,86.74,6.0,0.0,0.0,8.0,0.38,0.0,26.0,2.15
352.39,1.89,92.26,7.0,1.0,0.0,7.0,0.65,3.0,26.0,-1.15
329.47,4.06,37.38,2.0,0.0,0.0,2.0,0.83,2.0,23.0,-1.0
391.43,2.37,108.05,7.0,2.0,0.0,7.0,0.47,4.0,29.0,-1.2
385.36,3.01,105.2,8.0,0.0,0.0,5.0,0.49,3.0,28.0,-0.57
384.37,3.61,92.31,7.0,0.0,0.0,5.0,0.49,3.0,28.0,-0.67
325.4,1.97,72.09,8.0,1.0,0.0,4.0,0.59,3.0,23.0,-2.28
367.37,1.79,126.17,8.0,1.0,0.0,7.0,0.38,3.0,27.0,-1.47
470.79,4.38,101.54,8.0,0.0,0.0,6.0,0.39,3.0,32.0,-0.9
366.37,2.69,101.51,6.0,2.0,0.0,4.0,0.69,3.0,27.0,0.83
454.79,4.5,92.31,7.0,0.0,0.0,5.0,0.42,3.0,31.0,-0.91
300.7,-0.72,126.65,8.0,4.0,0.0,2.0,0.54,2.0,20.0,0.67
572.8,6.26,34.74,4.0,1.0,2.0,2.0,0.37,3.0,43.0,1.61
395.42,3.74,88.65,7.0,0.0,0.0,7.0,0.45,3.0,29.0,-0.53
343.49,4.45,37.38,2.0,0.0,0.0,2.0,0.81,2.0,24.0,-0.91
